id,name,totalExp,skills
c643d14d-00f9-47aa-858c-bdd0340b5e4e,"Edmund Denesik",9,"{React,Tailwind,Next.js}"
796b8859-1529-4b84-8b99-324535859400,"Hassan Auer",1,"{React,Next.js,Redux}"
c6030050-1997-4a38-bc00-78fd43aca88b,"Meagan Farrell",8,"{Next.js,Redux,Tailwind}"
5b24fc53-677b-4e85-920a-889cdf0f7357,"Jerry Reilly",11,"{Tailwind,Next.js,React}"
0732be21-b4d7-44ce-9914-0c8848cbccaf,"Mr. Gunnar Kirlin",1,"{Redux,Next.js,Tailwind}"
c034ef72-91d1-4ee9-a2f1-53f590ebc164,"Lorraine Moore",5,"{Redux,Next.js,React}"
11f86e20-9451-40ae-ad59-7f522bcb60ca,"Vernon Kuphal",5,"{Next.js,Redux,Tailwind}"
eb1f7b04-c547-4369-b5a1-61f0a55a1969,"Aiden Jaskolski",1,"{Next.js,Redux,Tailwind}"
7e3eda14-0567-4abd-b6e8-92d4a04dc362,"Delphine Carroll",12,"{Redux,Tailwind,Next.js}"
25bcf947-8380-45b7-9f4f-d4614dbedd6d,"Elwin Monahan",7,"{Tailwind,React,Next.js}"
830fa89d-53f2-4945-8c5a-0ed2cea64a5f,"Ralph Herzog",7,"{React,Redux,Next.js}"
c793d7a1-21ef-4722-b120-a5dc4175d63b,"Cruz Koepp",11,"{Next.js,React,Tailwind}"
69274cb5-7777-4f2d-8864-adc3a5cb2752,"Sandy Walsh",3,"{Next.js,Redux,Tailwind}"
8e82dce5-6f6e-4eb6-a37b-2b4cca1dc70a,"Dorothy Stamm II",1,"{Tailwind,React,Next.js}"
ae12d073-4129-42ed-9518-9242aa24e0e9,"Melba Wiza",2,"{Redux,React,Next.js}"
accce82f-e90e-4a45-8d69-06dbdf69d96e,"Ezekiel Skiles",15,"{React,Redux,Next.js}"
de263139-bb6a-4c4b-bb5a-598740120614,"Mr. Freddie VonRueden",15,"{Next.js,Redux,Tailwind}"
785f38d0-8cfd-41c1-89d1-3c7837cb4b52,"Kira Bartoletti",1,"{Redux,React,Next.js}"
2b02c9a0-5110-421a-bed0-5b69b907825e,"Jailyn Reilly",12,"{Next.js,Tailwind,Redux}"
3a3a66b4-4cff-445f-8ea5-bdb271b88083,"Vena Strosin",13,"{Redux,React,Next.js}"
93bfb5b5-131c-4f29-a19a-6788f9c4b99f,"Alma Kohler PhD",1,"{Redux,Tailwind,React}"
5b3bc5ad-6274-4f71-93f2-dec0d3c8991e,"Michelle Reichel",8,"{Tailwind,Next.js,React}"
3bc1c897-9d55-4337-8e3e-df6b974b8290,"Trisha Rosenbaum-Olson",10,"{React,Tailwind,Redux}"
8f38ad16-367e-4140-9bed-ded752226053,"Eva Murphy",14,"{Next.js,Redux,React}"
24e84a80-1875-4d18-844c-2b453e02983d,"Claudia Pagac",15,"{React,Redux,Tailwind}"
1553cc04-b1f5-430b-a390-7a7fdbe4ad99,"Hazel MacGyver I",12,"{Redux,React,Next.js}"
5a30a5d2-d1e2-4e3f-8280-6ae52d0e4fd3,"Joe Prohaska",12,"{Tailwind,Redux,React}"
26427894-4355-42c6-87b6-da564f4bfb07,"Genevieve Okuneva",1,"{React,Next.js,Redux}"
801b88ef-0e8d-487b-bb71-3fb603bf668d,"Amy Howe",11,"{Tailwind,Redux,Next.js}"
73ddfce6-df2b-4f75-923e-666472cbb0e6,"Nils Hirthe",14,"{Next.js,Tailwind,Redux}"
bfeea564-4851-464f-9314-987e6a4f98c6,"Jayde Dietrich",11,"{Tailwind,Redux,Next.js}"
8e891404-e04c-4232-9f95-3c9439b153a8,"Aida Gorczany",1,"{Redux,Tailwind,Next.js}"
c1210fbb-a302-4fb5-b87e-c2962cf3931a,"Angelica Bogisich",9,"{Tailwind,Next.js,Redux}"
89fb8474-f9ce-4988-b10b-27ae6395e879,"Miguel Dare",11,"{React,Tailwind,Next.js}"
11645bab-05a4-4efb-bf5e-a7bcceb1d524,"Dale Wiza",14,"{Next.js,Redux,Tailwind}"
4e55a753-4b7d-4c4e-9b21-76a30a704e87,"Claude Tillman",4,"{Next.js,Redux,Tailwind}"
ef2421cd-8a72-43a7-90ed-4fc12e0ca9bc,"Micheal Bayer",13,"{Tailwind,React,Redux}"
9e64441e-a1bd-482b-9a6a-e32490e28044,"Hunter Schaefer",11,"{Next.js,React,Tailwind}"
b0658ef6-5d5e-406c-b9ca-d6c3c898ec98,"Terrell Lind",2,"{Redux,Tailwind,React}"
a88a30d2-1515-40ee-9970-88843c641020,"Edgar Gorczany",12,"{React,Next.js,Tailwind}"
8c0e2485-427a-4662-a01c-2bc1670dca3f,"Dr. Eva Cruickshank",7,"{React,Next.js,Tailwind}"
c11968ec-f71e-4ad7-a997-4e292a9a5f58,"Orion Little",14,"{Redux,Next.js,Tailwind}"
97560aba-8a31-40dc-89bc-d27f893420e2,"Lyle McLaughlin-Dare",15,"{Tailwind,Redux,React}"
bd54dbbf-5a23-4384-97d2-0c98dedbb47a,"Lottie Littel",9,"{React,Next.js,Redux}"
47b275a4-8289-4247-b645-0dcc47a17d04,"Desiree Macejkovic V",13,"{React,Tailwind,Redux}"
feb57932-f44c-47d9-ac28-896741b8297d,"Mr. Rolando Stark",4,"{Tailwind,Redux,Next.js}"
2866fb04-70ee-426c-9e08-31b9eba2fd91,"Israel Funk",8,"{React,Tailwind,Next.js}"
e9abd07b-a62b-4787-b63c-881f2d2ad0da,"Eula Ortiz",15,"{Next.js,Tailwind,React}"
a28609d7-fb06-4ce7-9621-04213506a95c,"Haven Osinski II",6,"{React,Next.js,Tailwind}"
6abebf22-6cca-4c43-ace0-c16cd63193d7,"Ms. Audrey Spinka",15,"{Redux,Tailwind,Next.js}"
9b911673-43c2-4b1a-b61d-ecb5a78bcf11,"Jonas Jaskolski MD",7,"{React,Redux,Next.js}"
4c1ccb42-a744-4acf-b397-fabd1d3e167f,"Rebecca Jacobson DVM",4,"{React,Next.js,Redux}"
e99374d0-efcc-4990-98be-af9ebb82245b,"Gwendolyn Roob",5,"{Redux,React,Next.js}"
3954e317-7aef-4757-b16d-8c70bd6303de,"Roger Legros",9,"{Redux,Tailwind,Next.js}"
d47fdf12-d74d-4c6b-be2f-1e6af7e184b2,"Dr. Anne Williamson",8,"{Redux,Tailwind,Next.js}"
2362534a-b992-4578-a4f5-cb8ad65a2376,"Alta Ritchie",15,"{Next.js,Tailwind,Redux}"
85026a67-744b-49a6-8023-38116e161e47,"Mr. Nickolas Flatley",7,"{Next.js,Tailwind,Redux}"
6c18c9e4-df9c-4329-bd0b-996c1a45fe66,"Trevor Spinka",10,"{Next.js,Redux,React}"
be4dc256-8d50-4734-9178-0f38c6a88248,"Cortez O'Kon",8,"{Tailwind,React,Next.js}"
d08d52a2-e84e-4ae2-9756-8a751cf7fca8,"Cora Vandervort",7,"{Redux,Tailwind,React}"
d49e8f03-7dda-42c3-859c-a4e0af7c491e,"Sophie Skiles",11,"{Next.js,Redux,Tailwind}"
2869c220-bb9a-41aa-8eaa-4623e5736633,"Mr. Fletcher Wiza",2,"{React,Next.js,Redux}"
fa6593e4-b1c5-4345-9b9c-08c18f3d0d2d,"Felton Bednar",5,"{React,Next.js,Tailwind}"
3ce7fc31-67ea-4a04-bdbd-2b66106b458b,"Eldora Ankunding",3,"{Next.js,Redux,React}"
0ad1ff28-c99d-49ce-be3b-7b64a7a92630,"Miss Jodi Grady",10,"{Redux,Next.js,React}"
1c132421-c456-41ff-ad69-7951d48d5248,"Jack Kovacek",5,"{React,Tailwind,Redux}"
90f0e063-d34e-4a1f-b331-d9491c662187,"Janessa Ruecker",3,"{Tailwind,React,Redux}"
51b2779c-a825-42c3-8903-6088cb169581,"Kennedi Rice",8,"{Redux,Next.js,Tailwind}"
8d70ac43-9880-4d34-93ca-fcb67a421f14,"Edmond Rosenbaum",10,"{Next.js,Redux,React}"
c75487cd-e878-4a4e-b04a-cb6548a9569a,"Lynda Trantow",10,"{Tailwind,Redux,React}"
cd531687-1543-4482-8170-565830f367c1,"Miss Georgette Larkin",10,"{Redux,Tailwind,Next.js}"
5701d4d7-0fe7-4114-b203-b47dcc456825,"Presley Schaden",1,"{Tailwind,React,Redux}"
a6f3dcfd-4f72-4fd9-8c39-511b3f3d8668,"Vergie Will",13,"{Redux,Tailwind,Next.js}"
35e9b4fd-7060-4ca7-84cb-6a076f8eb137,"Tara Robel",6,"{Tailwind,Redux,Next.js}"
b3e362bd-36cc-4446-9160-c0b63613d80e,"Nicolas Collins",1,"{Tailwind,React,Redux}"
90c35329-4847-4781-b147-06c77827fcb6,"Ms. Kimberly Torphy",9,"{Next.js,Redux,React}"
84797291-30b7-492a-9540-520759783f9a,"Hannah Kuphal",14,"{Redux,Next.js,React}"
29ceba9f-bf3e-468e-a497-46996fd3508e,"Marlene Fay",6,"{Tailwind,Redux,React}"
5c88b547-1ec0-43b9-8248-dd6d73c80131,"Mr. Aniyah Boyle",9,"{React,Next.js,Redux}"
bf90146d-0a58-40d4-84fa-88fd9ffb9edd,"Ramona Roberts",11,"{React,Tailwind,Next.js}"
1a55962a-7e98-4eb2-8d8d-8cbbdcd313f3,"Casimer Sanford",14,"{Tailwind,Redux,React}"
19c4399b-1d36-4cc8-8ebf-4a4b16752ccb,"Cristal Schulist",5,"{Tailwind,Next.js,Redux}"
2f4528f1-5998-4424-ada5-89916051e62b,"Patty Erdman",1,"{Tailwind,Redux,Next.js}"
dd198ced-f880-4c1f-8276-6e68beaf5a68,"Darrell Cronin",9,"{Next.js,Tailwind,Redux}"
4765fc24-6bed-4431-86fa-1e6d82efa735,"Mr. Carlos Abshire",4,"{Next.js,Redux,React}"
b0a0e73a-0e5c-41cf-b378-49a7c4b35851,"Kurt Olson",7,"{Next.js,Redux,React}"
0d7abd0b-50c7-486b-9d9f-f5470868186f,"Dayna Mills",10,"{Next.js,React,Redux}"
0660bca9-2818-4d0a-bd3a-cb9cc1ce9a35,"Dr. Dwight Swift Sr.",13,"{Redux,React,Tailwind}"
46b635e0-da5a-411c-88fa-7114a5936a88,"Janelle Dietrich",14,"{React,Redux,Next.js}"
43a8e03a-22c4-4979-aa7d-969d7dd50266,"Durward Smith",12,"{Tailwind,Redux,React}"
220fe2af-9983-4067-b9c2-954b56d8b0c0,"Georgia Mayer",15,"{Redux,Tailwind,React}"
069263fb-f04a-4b85-9d5a-df8403b950ef,"Anastasia Goodwin-Stark Sr.",12,"{Next.js,Tailwind,React}"
ddfab31f-6ba6-4bde-9e0f-10b7636222e3,"Arturo Mann",12,"{Tailwind,Redux,Next.js}"
9e598ed4-8612-4ca4-b3ae-843099eddaaf,"Gretchen Klocko",12,"{React,Redux,Tailwind}"
920f29d2-d19e-4492-be89-91ac615721ca,"Joel Shanahan",6,"{Redux,Next.js,React}"
8b5a13a9-fbaf-4dfb-a054-ad921c215b21,"Victoria Wilderman",12,"{React,Tailwind,Next.js}"
1f130dc5-3928-4af0-a7b3-3e24a1ca4ea9,"Sandra Beer-Kessler IV",8,"{Redux,Next.js,Tailwind}"
e15eeda0-383f-43cb-9156-86a9ecb96673,"Nicolette Ebert",15,"{Redux,React,Tailwind}"
35250770-378e-4a91-a27f-0febfe6b04ec,"Valerie Cronin",7,"{React,Next.js,Redux}"
b6fd8d6d-2aa1-44ef-80d8-1a2597a0820d,"Dr. Isabelle Boyle",8,"{Tailwind,Redux,React}"
8dddc0f9-2ee8-4fcb-85d6-91973c42b079,"Carl Trantow-Schmeler",10,"{Tailwind,React,Redux}"
e074c828-f019-4012-9283-d29c07db42b9,"Mr. Santiago Wehner",10,"{React,Next.js,Tailwind}"
39219c02-d232-4c4e-a06e-4ea7f2cdbfb4,"Naomie Ullrich MD",12,"{Tailwind,React,Next.js}"
39b51622-dbcf-4072-8ebd-8ea5e5708a25,"Rhea Goldner",7,"{Tailwind,React,Next.js}"
a937a40d-bf7c-4749-ac5e-cd0e613fd9f3,"Oceane Brakus",7,"{Tailwind,Next.js,React}"
759649db-7cd4-420c-99dc-0251c5d6da21,"Mrs. Jasmin Champlin",13,"{Next.js,Redux,Tailwind}"
29a097de-af4d-43e3-93f3-ef9e1da9e8d1,"Joel Oberbrunner",15,"{Next.js,React,Redux}"
72c82196-0eab-4583-81d4-4a9f92a6b7cb,"Derrick Morissette",7,"{Redux,React,Next.js}"
646f8846-b710-4c2d-b46e-07545baa9903,"Reta Johnson",12,"{Next.js,Redux,Tailwind}"
21706f95-b7c5-4cc2-9533-e07451092a60,"Todd Beer PhD",3,"{React,Tailwind,Redux}"
efa1c687-3fed-4d65-86ba-b357a0197530,"Bob Lindgren",6,"{Redux,Next.js,React}"
12a69433-c50b-4307-8d48-545b397653dd,"Adelbert Considine",3,"{React,Redux,Next.js}"
78ccb57d-92d1-4010-ab70-9ec2f320bbc7,"Lorenzo Kuhlman",14,"{Next.js,React,Tailwind}"
50016af0-4d91-497d-a0d9-f039cb56cab0,"Roderick Altenwerth-Miller",11,"{Redux,Next.js,React}"
5279749b-346b-4000-990e-65728ffb2438,"Cierra Schmitt",11,"{Tailwind,React,Redux}"
41060e99-e2af-40fc-9c9b-c1538a7f22d9,"Bernadine Watsica",7,"{Redux,Next.js,React}"
a57a4817-fdf0-4d52-99e9-5890c172ad68,"Adell Hagenes",9,"{Tailwind,Next.js,React}"
a0d746e1-4dd6-427f-a200-5934627b7d2a,"Wilbur Barrows",4,"{Tailwind,Redux,React}"
cc9d9484-89a4-4574-bbe2-800b593463a1,"Nikolas Collins",6,"{Tailwind,Next.js,Redux}"
b5237657-2406-41f5-af5e-0ea02eeea291,"Mittie Adams",1,"{Redux,React,Tailwind}"
4be684da-6904-4fea-8e95-b4916ff62874,"Kathryn Tillman",12,"{Next.js,Tailwind,React}"
e53972b2-e695-4d3e-a626-753af2fed37f,"Mr. Woodrow Parker",4,"{Redux,React,Tailwind}"
e3c36524-f515-48f9-b61d-e80517a5f4cb,"Mr. Dean Hoppe",14,"{React,Tailwind,Redux}"
b286134f-250f-4a75-bb34-8936624773e6,"Coralie Lemke",10,"{Next.js,React,Tailwind}"
82232835-aff4-4c53-aa5a-068c4bc22903,"Lionel Mraz",7,"{Tailwind,Next.js,React}"
c8af09f2-492e-4f74-a6e9-07464e183b65,"Kaela Langosh",8,"{Redux,Next.js,React}"
c2084d63-68da-4f24-add0-c26be8b5cfee,"Alex Koch",13,"{Next.js,Tailwind,Redux}"
3decb8ad-1228-454c-801a-e7c5b371c449,"Wendy Crooks DVM",13,"{Redux,Tailwind,Next.js}"
381410c4-f6c4-43b7-9c3f-ae5aeed53cb7,"Dr. Ebony Bartell",11,"{Redux,Tailwind,Next.js}"
e1c555d7-6b94-4a79-a812-e5600841bd29,"Claud Leannon",8,"{Tailwind,React,Next.js}"
3528bfc7-28f3-4ce5-a92c-cd7320488c61,"Mae Hirthe",8,"{Redux,React,Tailwind}"
65f3c46b-161e-4dea-a26e-4cae8530246c,"Demetrius Rath",11,"{Redux,React,Next.js}"
767a2fdf-66cc-4ce1-aeb6-a050fdc0e9f6,"Samara Schneider",5,"{Tailwind,React,Next.js}"
4207cc02-4462-4e63-989b-74061c01f839,"Kayli Kling II",13,"{React,Next.js,Tailwind}"
29ed52da-8f2f-4803-8576-549b6e17222c,"John Lesch",12,"{Tailwind,Next.js,React}"
57e2df66-9937-4269-a8c4-be75f1106f85,"Mercedes Kuhn II",13,"{React,Next.js,Tailwind}"
27d92a11-c898-4caa-b44e-d1c2395887ca,"Roberto Schumm-Hintz",2,"{Tailwind,React,Next.js}"
e52bce98-113f-40ea-8521-55b80088bd5c,"Krystina Swaniawski",13,"{React,Redux,Next.js}"
e04d2762-9315-4991-92e4-22f040d0e66b,"Tyrone Ebert",6,"{Next.js,Redux,Tailwind}"
c7f1a092-aff8-48f6-bc41-4c34b4cafc4e,"Mr. Izaiah O'Connell DVM",5,"{Next.js,Redux,Tailwind}"
b6464eba-ce33-43d6-ac5a-d33a0044118a,"Audrey Schmidt",2,"{Redux,Tailwind,Next.js}"
35aa7f12-caa8-42dd-8757-aad2d4166742,"Elise Paucek",6,"{Tailwind,React,Next.js}"
12b641a6-8d4b-4b26-ab7c-5f83e1295231,"Libby Price",4,"{Tailwind,React,Redux}"
142bfb36-e78c-42d0-ba0d-21fe7f9d3fc8,"Mr. Ardella Prosacco",10,"{Tailwind,Redux,Next.js}"
d47bbb75-8597-4948-8cae-976032752dd0,"Ivy Kertzmann",8,"{Next.js,Tailwind,Redux}"
befadced-b02a-442d-b371-3f4785969669,"Mr. Margaretta Lueilwitz",9,"{Tailwind,Next.js,Redux}"
77e2a2ae-36fe-4371-ae8f-6eca8eb06e25,"Mr. Charlie Schowalter",2,"{React,Tailwind,Redux}"
e49b2274-7599-4978-9eb1-db0aa736ea73,"Marjory Weissnat",3,"{Next.js,Tailwind,React}"
8df17ae7-26ba-4431-b1a9-d5aab2aa5b9d,"Joanna Hammes PhD",6,"{Redux,React,Next.js}"
fa6026a3-daf3-44e1-9d1e-62d94d9ccac8,"Sheldon Runte",15,"{Redux,Next.js,Tailwind}"
0ebd2f33-d746-48cd-a2ad-0dc7a2637ae5,"Ida Ferry",5,"{Tailwind,React,Next.js}"
7000d0ed-7fde-4068-a313-f1c245fd6fc7,"Ali Stoltenberg-Watsica",12,"{Tailwind,Redux,React}"
5daba11e-a01b-49cd-b14a-b408c1e39898,"Darrick Weissnat",5,"{Redux,React,Next.js}"
450964b7-e5d1-4c85-8fd3-0b396aa2a0d1,"Jaleel Steuber Jr.",13,"{Redux,Next.js,React}"
7b39e428-69a1-4a8b-94ea-a246e8577ba5,"Leland McCullough",11,"{React,Tailwind,Next.js}"
6ee76639-e74e-45b9-ac68-20bc52f71760,"Andy Greenholt",15,"{Tailwind,Redux,Next.js}"
4662821b-8f54-45b8-a0c8-8a51620d3d52,"Donato Bogisich",13,"{Tailwind,Next.js,Redux}"
dc6b8ea5-7b91-498b-9b17-8af1133b0f47,"Estell Klein",14,"{React,Tailwind,Redux}"
636b0fcc-c432-4055-92a8-b0cf21b91216,"Alycia Boyle",14,"{Next.js,Redux,Tailwind}"
e29b39f9-8568-48c1-8115-c5207ca15aba,"Michel Gislason-Blanda",3,"{Next.js,React,Tailwind}"
70b7a9e4-49d4-4d9b-8656-d2abb5174db9,"Dave Schuster",7,"{Next.js,React,Redux}"
59d58647-0f01-41f8-a11c-314cf773b5d8,"Ike Volkman",13,"{Next.js,React,Redux}"
3d275b67-f129-4867-97dd-1012a004a172,"Mortimer Collier",12,"{Redux,React,Tailwind}"
51c46668-1143-4ce3-a517-3c52c34245d6,"Miss Adrien Kuhlman",15,"{React,Next.js,Tailwind}"
a1ddeb3a-64ed-49c3-ba86-024f8faf44df,"Mozell Zieme",11,"{React,Tailwind,Redux}"
f7b226ad-d522-4453-8acf-3d7948e9decb,"Damion Bernhard",12,"{Next.js,Redux,React}"
8a4b7420-e277-4a4d-91f3-7312884d855e,"Darius Heller",3,"{Next.js,Tailwind,React}"
1d9ee126-2bbc-4b8b-9705-09d3209d31ea,"Jared Schulist",13,"{React,Next.js,Tailwind}"
bb4715e8-abc3-4080-88cc-1cf1e44d7c91,"Sonya White",12,"{Tailwind,React,Next.js}"
0c6098ca-4f3e-4559-908d-7f19af58e352,"Reyes Nader-Muller",15,"{Tailwind,Redux,Next.js}"
0e1fd97a-3f0a-415d-a7ee-8191f9bd45b8,"Anika Ebert",7,"{Next.js,Redux,Tailwind}"
8f8f3c86-e20f-4c3a-acf0-4988db081f21,"Ivory Ward Sr.",4,"{React,Next.js,Tailwind}"
b0ba97db-24ec-4596-a408-5d75af57a9f0,"Dan Grady",6,"{Next.js,Redux,React}"
8ff93502-873a-4e8e-b2ea-cd6862b8de3a,"Arielle Towne",5,"{Tailwind,Redux,Next.js}"
4e00c3b5-d350-48d7-bf55-f683c7dd1ad0,"Jonathan Harber",3,"{Next.js,Tailwind,Redux}"
f8a8a117-1cdf-4295-9eb1-75d3ad557d44,"Pamela Franecki",5,"{Next.js,Tailwind,Redux}"
4aa3d3ee-0fae-4506-8059-d02fce2c4cd0,"Claud Kuhn",6,"{Tailwind,Redux,Next.js}"
b7914895-efe9-4cfc-a3ef-4beb616e41e5,"Bartholome Grady",2,"{Redux,React,Next.js}"
336e2440-089d-421a-b978-1ede511f562b,"Burley Haley",6,"{Next.js,React,Tailwind}"
96fff42b-1346-40fb-b219-d2eeeb138286,"Henrietta Stanton",14,"{Redux,React,Tailwind}"
439a2d46-b293-43e8-9121-b81178f35d1a,"Bradley Reynolds",12,"{Next.js,Tailwind,Redux}"
63408b86-1d04-4e9a-862c-4143bc382bb6,"Cesar Armstrong",4,"{Redux,React,Tailwind}"
e2d46bdf-4787-4a24-9939-c9832189fb06,"Estelle Quitzon",5,"{Redux,Next.js,React}"
6a3f36ab-c270-4e9b-9107-ec5a201b292c,"Dr. Zita Larkin",5,"{Tailwind,React,Next.js}"
071f1ab4-727d-4135-a472-7ff9ada92ab9,"Miss Dorothy Jacobson",9,"{React,Tailwind,Redux}"
d4bdc3f5-e192-438b-8c15-245d6f39762f,"Miranda Weissnat",4,"{React,Tailwind,Redux}"
b95bae73-65b6-4033-8d3f-066545a85369,"Zoie Schowalter",13,"{React,Redux,Next.js}"
422b3191-3046-4a35-9c1f-124f0889d306,"Timothy Bednar DDS",13,"{Next.js,React,Tailwind}"
a3e6dff2-91a3-47f8-8fd7-c37ab4ab435e,"Skylar Kutch V",7,"{React,Tailwind,Redux}"
ec9fb1c3-4fd1-4e51-8df9-18e6850471c4,"Tyreek Hermiston",1,"{Redux,React,Tailwind}"
605c6742-0072-4787-aa38-54f1c6d3343a,"Marilyne Mann",6,"{Tailwind,Next.js,Redux}"
eebadc91-03fa-4c9a-9c07-a7dbdd64bf3c,"Shelley Veum",10,"{Next.js,Tailwind,React}"
172ec916-d4e0-4a95-9b5a-5bd8c921062d,"Dr. Zaria Veum",7,"{React,Next.js,Redux}"
af1f444b-3802-4521-b137-c05e8bf8c56d,"Elenor Connelly",5,"{React,Tailwind,Redux}"
f6f51298-5044-4b0b-8d0c-c9b9a762c3cc,"Alejandro McCullough",1,"{Redux,Next.js,Tailwind}"
7add6261-f13a-4444-be0c-3d2004fe7293,"Miss Lois Leffler",7,"{Tailwind,React,Next.js}"
03b823fe-13f3-43fd-beee-4b3e12d73537,"Reginald Ferry",15,"{Next.js,Tailwind,React}"
ed350d60-a5f2-414a-a4f3-8d1c09eccbe1,"June Hartmann",9,"{Next.js,Tailwind,React}"
748b16b1-1e05-4bfe-85a9-fa1b9d776076,"Lyla Kuhic",5,"{Redux,React,Next.js}"
646da3e2-d4c0-4c7e-963d-b21ce264af90,"Hoyt Watsica",4,"{Next.js,Tailwind,React}"
02bdda1d-a7a8-4f4a-b956-abec35301451,"Margaret Moen",7,"{Redux,Next.js,Tailwind}"
db9028cc-6ab7-4fb3-83d1-8dd4dece45fc,"Monique Wehner",5,"{Tailwind,React,Next.js}"
f5c710d7-46c5-4932-9bd9-d9143582caf7,"Elbert Hills Sr.",11,"{Tailwind,Next.js,Redux}"
7c60e0f0-0465-42e6-9643-57e4008b36bb,"Mr. Roland Smitham",9,"{Redux,Tailwind,Next.js}"
64112d0c-6e2e-41dc-b95f-136b38417978,"Connie Buckridge",8,"{Redux,Next.js,Tailwind}"
d02df310-00f9-49c2-9efd-de563b2e031d,"Robert McCullough",3,"{Tailwind,Redux,Next.js}"
a7bb1959-ae78-4717-805d-664732ba844a,"Adolf Heidenreich",10,"{Redux,React,Tailwind}"
06f0221d-24e0-4652-9f12-bb9c9a17fc7a,"Aniyah Weber",2,"{Tailwind,Redux,Next.js}"
d8b81154-afe7-428f-803a-e70f84dd86d6,"Emiliano Sawayn",2,"{Tailwind,Redux,React}"
ae202033-4598-432d-aa4e-590348e879d4,"Janice O'Hara-Brakus",12,"{Redux,React,Tailwind}"
4af5e1cd-4533-4595-9d74-93d1b9baec0a,"Dr. Aniya Aufderhar",13,"{Tailwind,Next.js,Redux}"
9193d6a8-b9c3-41c7-a8e2-b3250c64cac4,"Zachary Graham",12,"{React,Redux,Tailwind}"
c625ff32-3f66-422b-bee7-00b1897c2194,"Heath Kuphal",15,"{React,Next.js,Redux}"
4fb34b03-b09c-4a69-a272-b6ca281e04c3,"Chelsie Jenkins",4,"{Redux,Next.js,React}"
e9c692e4-fca1-4b64-bc2d-48dd818ba669,"Marcelina Nitzsche-Konopelski",7,"{Redux,React,Tailwind}"
0159b261-2088-4fd0-b02a-34c2a67faf10,"Juana Ortiz",12,"{Redux,Tailwind,Next.js}"
ec99b2a2-2160-413a-8e52-2f138fe49faa,"Everett Frami",3,"{Tailwind,Next.js,Redux}"
4ab23853-53fc-40d0-b479-51649f2e8b53,"Rodolfo Waters",8,"{React,Next.js,Tailwind}"
9a633771-31a7-485c-af36-8a20ff1105ec,"Cora Legros",9,"{Redux,Tailwind,React}"
1d9a9222-3ffc-48a5-9d56-0bccf8015d01,"Gregg Gutmann",12,"{Tailwind,Next.js,React}"
b6666808-be44-4409-8d52-28adefe6da1e,"Korey Feest",13,"{Redux,Tailwind,React}"
19bca37c-69d2-4e55-a0e6-b0825150fdce,"Jayson Stark",3,"{Next.js,React,Tailwind}"
13ae87ef-cf17-41f4-afd9-9899ffb9958d,"Dalton Nicolas-Gibson",14,"{Redux,React,Tailwind}"
9162e8a1-bbfa-497e-be38-efe3da74d271,"Demarcus Wunsch",1,"{React,Redux,Next.js}"
d5dfb992-5b43-4267-896b-72fad0e32f0a,"Mr. Laverna Olson",5,"{Next.js,Redux,Tailwind}"
03e5c35b-8315-4c70-b1e8-395b291a2e36,"Dr. Jose Bartell",5,"{Next.js,React,Tailwind}"
956538ac-1a62-4ac2-9395-b4d4d668e675,"Paulette King",7,"{Tailwind,Next.js,React}"
302f7158-0587-4743-af7b-37929855b3bd,"Randal Littel",5,"{React,Tailwind,Redux}"
031a6093-a309-4c61-ad5a-854fd7036110,"Reginald Dibbert",10,"{Next.js,React,Tailwind}"
59f2642f-02e5-4506-a83d-44af7b880153,"Sigurd Rath",11,"{Next.js,React,Redux}"
186bceb4-78dc-47d3-be45-e1c171b2df78,"Dr. Deven Gerhold",5,"{Next.js,Tailwind,Redux}"
941d6aba-4701-4eef-b21e-0eac30db20f4,"Marguerite Terry",15,"{Redux,Tailwind,Next.js}"
63bca318-fc4b-4b33-9194-6524d0457d93,"Francesca Vandervort",11,"{Redux,Next.js,Tailwind}"
a3b94efb-f4e4-4160-ac3e-8a9eb9d0086e,"Daisy Walter",13,"{Tailwind,Next.js,Redux}"
009c7ace-76d6-4079-8cf9-80da37e139c6,"Anthony Reichert",13,"{Tailwind,Next.js,React}"
10beee93-6498-43d8-bae2-5abd006b9a55,"Sherri Wilderman",3,"{Redux,React,Next.js}"
0d0870f8-b31b-4cb5-a9a5-f1b8ed22bc4b,"Tracey Windler",15,"{Tailwind,Redux,React}"
ef0b59e2-556a-4958-b5df-38d32cf20361,"June Gerlach",2,"{Tailwind,Redux,React}"
c22482c4-6da8-4f41-85ec-7e6b1fd3d304,"Abdullah Wiegand II",5,"{React,Redux,Next.js}"
8f05ea51-b26e-4588-832d-e64e285b9afb,"Alvin Marquardt",11,"{Tailwind,React,Next.js}"
8d341595-018f-4a2e-a661-318d00d888b5,"Dr. Ivory Ruecker",15,"{Next.js,Tailwind,React}"
71bba779-1654-43e8-abe2-eadeb8a893aa,"Elwyn Pouros I",2,"{Next.js,Redux,Tailwind}"
22867e60-94a6-4721-9102-514a3770dc19,"Elenor Sanford",11,"{React,Tailwind,Redux}"
622bc8e3-d3e0-40fa-a840-a7156fe868cc,"Mr. Susanna Emmerich",1,"{React,Next.js,Tailwind}"
2c118cc5-8d22-4f9b-bd1f-110aad76cd18,"Tiana Rodriguez",11,"{Redux,React,Tailwind}"
